,Electrical_SBrkr,WoodDeckSF,RemodAge,LotConfig_CulDSac,LotArea,Foundation_PConc,BsmtExposure_Gd,OpenPorchSF,OverallQual,Fence_GdWo,Foundation_BrkTil,Electrical_FuseF,LotFrontage_median,BedroomAbvGr,FullBath,firstFlrSF,HouseStyle_2Story,LotConfig_Inside,hasGarage,BsmtExposure_No,BldgType_Twnhs,HalfBath,BsmtFullBath,CentralAir_Y,Heating_Grav,Fence_MnPrv,HouseStyle_1.5Fin,BldgType_2fmCon,Fireplaces,GarageArea,BsmtExposure_Av
909,1.0,228.0,22,0.0,10421.0,0.0,0.0,66.0,7,0.0,0.0,0.0,80.0,3.0,2,980.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,496.0,0.0
911,1.0,120.0,1,0.0,9100.0,1.0,0.0,33.0,7,0.0,0.0,0.0,70.0,3.0,2,1692.3000000000002,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,484.0,0.0
912,1.0,168.0,0,0.0,12030.0,1.0,0.0,112.0,8,0.0,0.0,0.0,90.4,3.0,2,1692.3000000000002,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,728.05,0.0
913,1.0,100.0,3,0.0,8200.0,1.0,0.0,48.0,7,0.0,0.0,0.0,65.0,3.6,2,847.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,434.0,0.0
914,1.0,0.0,3,1.0,7472.0,0.0,0.0,32.0,7,0.0,0.0,0.0,70.0,3.6,1,725.0,1.0,0.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0
915,1.0,273.6,11,0.0,9375.0,1.0,0.0,36.0,7,0.0,0.0,0.0,70.0,3.0,2,1057.0,1.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0
916,0.0,0.0,56,0.0,9490.0,0.0,0.0,0.0,6,0.0,0.0,0.0,79.0,3.0,1,958.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,1.0,1.0,0.0,1.6,240.0,0.0
917,1.0,0.0,4,0.0,7750.0,1.0,0.0,48.0,7,0.0,0.0,0.0,70.0,3.0,2,660.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0
918,1.0,273.6,11,0.0,12798.0,1.0,1.0,112.0,6,0.0,0.0,0.0,79.0,3.6,2,616.0,1.0,1.0,True,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,603.0,0.0
919,1.0,273.6,0,0.0,3982.0,1.0,0.0,0.0,8,0.0,0.0,0.0,53.0,1.0,2,1567.0,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,648.0,1.0
920,1.0,273.6,1,0.0,11844.0,1.0,0.0,82.0,8,0.0,0.0,0.0,80.0,3.0,2,1692.3000000000002,0.0,1.0,True,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,728.05,0.0
922,1.0,160.0,8,0.0,11885.0,1.0,0.0,112.0,8,0.0,0.0,0.0,70.0,3.0,2,1299.0,1.0,1.0,True,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,531.0,1.0
923,1.0,132.0,0,0.0,6955.0,1.0,0.0,35.0,7,0.0,0.0,0.0,48.0,2.0,2,1368.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,474.0,0.0
924,1.0,224.0,8,0.0,9066.0,1.0,0.0,106.0,8,0.0,0.0,0.0,73.0,3.0,2,1004.0,1.0,1.0,True,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.6,660.0,0.0
925,1.0,0.0,29,0.0,9500.0,0.0,0.0,52.0,6,0.0,0.0,0.0,90.4,3.6,1,1127.0,1.0,0.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,540.0,0.0
926,1.0,147.0,59,0.0,6629.0,0.0,0.0,0.0,6,0.0,1.0,0.0,54.0,3.0,2,697.0,1.0,1.0,True,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
929,1.0,273.6,4,0.0,9830.0,0.0,0.0,17.0,5,0.0,0.0,0.0,70.0,3.0,1,1287.0,0.0,0.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,576.0,0.0
930,1.0,0.0,9,0.0,7399.0,1.0,0.0,10.0,7,0.0,0.0,0.0,66.0,3.0,2,975.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,576.0,0.0
931,1.0,0.0,36,0.0,10625.0,0.0,1.0,112.0,7,0.0,0.0,0.0,85.0,3.0,2,1173.0,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,1.6,528.0,0.0
932,1.0,0.0,7,0.0,10200.0,0.0,0.0,0.0,5,1.0,0.0,0.0,85.0,3.0,1,1086.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0
933,1.0,192.0,8,0.0,13923.6,1.0,0.0,84.0,8,0.0,0.0,0.0,84.0,3.6,2,1145.0,1.0,0.0,True,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,728.05,1.0
934,1.0,273.6,4,1.0,13923.6,1.0,0.0,76.0,8,0.0,0.0,0.0,52.0,3.6,2,1686.0,1.0,0.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,711.0,0.0
935,1.0,168.0,6,1.0,12822.0,1.0,0.0,43.0,7,0.0,0.0,0.0,48.0,1.0,1,1518.0,0.0,0.0,True,1.0,0.0,1,1,1.0,0.0,0.0,1.0,0.0,1.0,670.0,0.0
936,1.0,0.0,8,0.0,4500.0,1.0,0.0,112.0,6,0.0,0.0,0.0,32.0,2.0,2,1216.0,0.0,0.0,True,1.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0
937,1.0,0.0,7,0.0,13923.6,1.0,0.0,33.0,7,0.0,0.0,0.0,67.0,3.0,2,1430.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0
938,1.0,0.0,56,0.0,6000.0,0.0,0.0,32.0,4,0.0,0.0,0.0,60.0,2.0,1,936.0,0.0,1.0,True,1.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,576.0,0.0
939,1.0,0.0,52,0.0,11425.0,0.0,0.0,0.0,5,0.0,0.0,0.0,70.0,2.0,1,1008.0,0.0,0.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,275.0,0.0
940,1.0,192.0,9,0.0,11404.0,1.0,0.0,84.0,7,0.0,0.0,0.0,75.0,3.0,2,1153.0,1.0,1.0,True,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,541.0,1.0
941,1.0,0.0,13,0.0,9600.0,1.0,0.0,0.0,5,1.0,0.0,0.0,60.0,3.0,1,842.0,0.0,1.0,True,0.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,250.0,0.0
942,1.0,273.6,14,0.0,11526.0,0.0,0.0,0.0,6,0.0,1.0,0.0,79.0,3.0,2,1423.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,672.0,0.0
943,1.0,144.0,3,0.0,13923.6,1.0,0.0,36.0,7,0.0,0.0,0.0,90.4,3.0,2,1530.0,0.0,0.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,630.0,1.0
944,1.0,0.0,36,0.0,10530.0,0.0,0.0,112.0,6,0.0,0.0,0.0,70.0,3.0,1,981.0,0.0,0.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0
945,0.0,48.0,6,0.0,6120.0,0.0,0.0,112.0,7,0.0,1.0,0.0,51.0,2.0,1,854.0,0.0,0.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0
946,1.0,273.6,37,1.0,12936.0,0.0,0.0,112.0,6,0.0,0.0,0.0,70.0,3.0,1,735.0,1.0,0.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,497.0,0.0
947,1.0,273.6,59,0.0,7804.0,0.0,0.0,44.0,4,0.0,1.0,0.0,65.0,3.6,2,1328.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,1.0,1.0,0.0,1.6,576.0,0.0
949,1.0,220.0,11,0.0,7875.0,1.0,0.0,21.0,7,0.0,0.0,0.0,63.0,3.0,2,1253.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,402.0,0.0
950,1.0,38.0,11,0.0,10800.0,0.0,0.0,112.0,6,0.0,0.0,0.0,90.0,3.6,2,1548.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,624.0,0.0
953,1.0,0.0,8,0.0,10261.0,1.0,0.0,0.0,6,0.0,0.0,0.0,90.4,3.0,2,962.0,1.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,451.0,0.0
954,1.0,158.0,7,0.0,10264.0,1.0,0.0,29.0,7,0.0,0.0,0.0,78.0,3.0,2,1588.0,0.0,1.0,True,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,472.0,1.0
955,1.0,0.0,0,0.0,13923.6,1.0,0.0,51.0,8,0.0,0.0,0.0,90.4,3.0,2,1079.0,1.0,1.0,True,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,685.0,1.0
956,1.0,0.0,26,1.0,13923.6,0.0,1.0,0.0,5,0.0,0.0,0.0,70.0,3.0,2,1692.3000000000002,0.0,0.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.6,611.0,0.0
957,1.0,264.0,11,0.0,13923.6,1.0,1.0,22.0,7,0.0,0.0,0.0,57.0,3.0,2,729.0,1.0,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,406.0,0.0
958,1.0,0.0,0,0.0,13923.6,0.0,0.0,0.0,5,0.0,1.0,0.0,70.0,3.0,2,1416.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0
959,1.0,273.6,19,0.0,13923.6,0.0,0.0,0.0,5,0.0,0.0,0.0,70.0,3.0,1,1437.0,0.0,0.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,576.0,0.0
960,1.0,0.0,3,0.0,13360.0,0.0,0.0,0.0,5,0.0,1.0,0.0,80.0,2.0,1,964.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0
962,1.0,216.0,56,0.0,10410.0,1.0,0.0,0.0,3,0.0,0.0,0.0,60.0,3.0,1,694.0,0.0,0.0,True,1.0,0.0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,728.05,0.0
963,1.0,0.0,56,0.0,11600.0,0.0,0.0,0.0,4,0.0,1.0,0.0,80.0,2.0,1,1180.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,252.0,0.0
965,1.0,273.6,1,0.0,13923.6,1.0,0.0,45.0,8,0.0,0.0,0.0,90.4,3.0,2,1692.3000000000002,0.0,0.0,True,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,728.05,1.0
966,1.0,160.0,0,0.0,10652.0,1.0,0.0,33.0,7,0.0,0.0,0.0,90.4,3.0,2,1494.0,0.0,1.0,True,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,728.05,1.0
967,1.0,74.0,28,0.0,10440.0,1.0,0.0,0.0,5,0.0,0.0,0.0,60.0,2.0,1,682.0,1.0,0.0,True,1.0,0.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,440.0,0.0
968,1.0,224.0,12,0.0,8000.0,1.0,0.0,84.0,6,0.0,0.0,0.0,70.0,3.0,2,773.0,1.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,431.0,0.0
969,1.0,105.0,4,0.0,6762.0,1.0,0.0,61.0,7,0.0,0.0,0.0,64.0,2.0,2,1208.0,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,632.0,1.0
970,1.0,0.0,10,1.0,13923.6,1.0,0.0,103.0,6,0.0,0.0,0.0,70.0,3.0,2,892.0,1.0,0.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,502.0,0.0
971,0.0,0.0,48,0.0,9100.0,0.0,0.0,0.0,5,0.0,1.0,0.0,50.0,2.0,1,779.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0
972,1.0,192.0,59,0.0,7681.0,0.0,0.0,0.0,5,0.0,1.0,0.0,54.0,3.0,1,820.0,0.0,0.0,True,1.0,0.0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,186.0,0.0
973,1.0,171.0,14,0.0,10944.0,1.0,0.0,112.0,7,0.0,0.0,0.0,81.0,3.0,2,1223.0,1.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.6,525.0,0.0
974,1.0,58.0,2,0.0,8445.0,0.0,0.0,0.0,5,0.0,0.0,0.0,70.0,2.0,1,768.0,0.0,0.0,True,0.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,396.0,1.0
975,1.0,115.0,9,0.0,2645.0,1.0,0.0,0.0,8,0.0,0.0,0.0,29.599999999999998,3.0,2,983.0,1.0,1.0,True,1.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0
976,0.0,0.0,58,0.0,10480.0,0.0,0.0,0.0,6,0.0,1.0,0.0,51.0,3.0,1,1166.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,240.0,0.0
977,1.0,197.0,18,0.0,10400.0,0.0,0.0,39.0,7,0.0,0.0,0.0,80.0,3.0,2,1692.3000000000002,0.0,1.0,True,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,604.0,1.0
978,0.0,0.0,12,0.0,10690.0,0.0,0.0,112.0,5,0.0,0.0,0.0,59.0,3.0,1,672.0,1.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0
979,1.0,216.0,0,0.0,7200.0,1.0,0.0,112.0,7,0.0,0.0,0.0,60.0,2.0,2,1301.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,572.0,0.0
980,1.0,120.0,24,0.0,9187.0,1.0,0.0,0.0,6,0.0,0.0,0.0,71.0,3.0,1,1080.0,0.0,0.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0
981,1.0,240.0,24,1.0,9180.0,0.0,0.0,0.0,5,0.0,0.0,0.0,70.0,2.0,1,884.0,0.0,0.0,True,0.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,504.0,1.0
982,1.0,0.0,3,0.0,9803.0,1.0,0.0,108.0,7,0.0,0.0,0.0,75.0,3.0,2,866.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,603.0,0.0
983,1.0,0.0,9,0.0,5500.0,0.0,0.0,0.0,5,0.0,1.0,0.0,50.0,3.0,1,926.0,0.0,0.0,True,1.0,0.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,484.0,0.0
984,1.0,49.0,27,0.0,7200.0,0.0,1.0,0.0,5,0.0,0.0,0.0,60.0,2.0,1,936.0,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0
985,1.0,166.0,26,0.0,6000.0,0.0,0.0,112.0,6,0.0,1.0,0.0,50.0,2.0,1,1103.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,440.0,0.0
986,1.0,168.0,9,0.0,9236.0,1.0,1.0,27.0,6,0.0,0.0,0.0,79.0,3.0,2,1494.0,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0
987,1.0,88.0,5,1.0,10246.0,0.0,0.0,0.0,4,0.0,0.0,0.0,70.0,0.3999999999999999,0,960.0,0.0,0.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,364.0,1.0
989,1.0,0.0,0,0.0,10800.0,0.0,0.0,0.0,4,0.0,1.0,0.0,60.0,3.6,2,968.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0
990,1.0,36.0,56,0.0,7200.0,0.0,0.0,0.0,7,0.0,1.0,0.0,60.0,3.6,1,998.0,1.0,0.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0
993,1.0,0.0,1,0.0,4270.0,0.0,0.0,0.0,3,0.0,1.0,0.0,70.0,3.0,1,774.0,0.0,1.0,False,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
