LotFrontage,LotArea,Alley,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,isNew,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,firstFlrSF,secondFlrSF,GrLivArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,hasGarage,GarageArea,GarageCond,WoodDeckSF,Nr.Ring,OpenPorchSF,PoolQC,Fence,MiscFeature,MoSold,YrSold,SalePrice
70.0,7728,,Inside,Gtl,NAmes,Duplex,SLvl,5,6,1962,False,1962,Hip,CompShg,TA,TA,CBlock,1106,GasA,TA,Y,SBrkr,1190,0,1190,TA,TA,Av,1,1,0,3,TA,6,0,,2,True,540,TA,0,2,18,,GdWo,,5,2006,132500
70.0,9842,,FR2,Gtl,NAmes,Duplex,1Story,4,5,1962,False,1962,Gable,CompShg,TA,TA,Slab,0,GasA,TA,Y,SBrkr,1224,0,1224,,,,0,2,0,2,TA,6,0,,2,True,462,TA,0,2,0,,,,3,2007,101800
,12160,,Inside,Gtl,NAmes,1Fam,1Story,5,5,1959,False,1959,Hip,CompShg,TA,TA,CBlock,1188,GasA,Fa,Y,SBrkr,1188,0,1188,TA,TA,No,1,1,0,3,TA,6,0,,2,True,531,TA,0,2,0,,MnPrv,,5,2010,142000
55.0,8525,,Inside,Gtl,SWISU,1Fam,2Story,5,6,1911,False,1950,Gable,CompShg,TA,TA,PConc,940,GasA,TA,N,FuseA,1024,940,1964,TA,TA,Av,0,1,1,4,TA,7,0,,0,False,0,,0,2,192,,,,11,2008,130000
96.0,13132,,Inside,Gtl,Crawfor,1Fam,2Story,5,5,1914,False,1950,Gable,CompShg,TA,TA,BrkTil,747,GasA,Gd,Y,FuseF,892,892,1784,Gd,TA,Mn,0,1,1,4,TA,9,0,,1,True,180,Fa,203,2,40,,,,7,2006,138887
36.0,2628,,Inside,Gtl,NridgHt,Twnhs,2Story,7,5,2003,True,2003,Gable,CompShg,Gd,TA,PConc,764,GasA,Ex,Y,SBrkr,764,862,1626,Gd,TA,No,0,2,1,2,Gd,6,0,,2,True,474,TA,0,2,27,,,,6,2010,175500
41.0,12393,,FR2,Gtl,CollgCr,1Fam,2Story,7,5,2004,True,2005,Gable,CompShg,Gd,TA,PConc,847,GasA,Ex,Y,SBrkr,847,1101,1948,Gd,TA,No,0,2,1,4,Gd,8,1,Gd,2,True,434,TA,100,2,48,,,,9,2006,195000
63.0,13072,,Inside,Gtl,SawyerW,1Fam,1Story,6,5,2005,True,2005,Gable,CompShg,Gd,TA,PConc,1141,GasA,Ex,Y,SBrkr,1141,0,1141,Gd,TA,No,0,1,1,3,TA,6,0,,2,True,484,TA,0,2,0,,,,3,2006,142500
64.0,9037,,Inside,Gtl,Timber,1Fam,1Story,8,5,2006,True,2006,Hip,CompShg,Gd,TA,PConc,1476,GasA,Ex,Y,SBrkr,1484,0,1484,Gd,TA,Av,0,2,0,2,Ex,6,1,Gd,2,True,472,TA,120,2,33,,,,12,2007,265900
65.0,8158,,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2003,True,2003,Gable,CompShg,Gd,TA,PConc,884,GasA,Ex,Y,SBrkr,884,884,1768,Gd,TA,No,1,2,1,3,Gd,8,0,,2,True,543,TA,0,2,63,,,,7,2008,224900
83.0,9849,,Inside,Gtl,Somerst,1Fam,1Story,7,6,2007,True,2007,Hip,CompShg,Gd,TA,PConc,1689,GasA,Ex,Y,SBrkr,1689,0,1689,Gd,TA,Av,0,2,0,3,Gd,7,0,,3,True,954,TA,0,2,56,,,,6,2007,248328
85.0,10625,,Inside,Gtl,NWAmes,1Fam,SFoyer,7,6,1974,False,1974,Gable,CompShg,TA,TA,CBlock,1053,GasA,TA,Y,SBrkr,1173,0,1173,Gd,TA,Gd,1,2,0,3,Gd,6,2,TA,2,True,528,TA,0,2,120,,MnPrv,,1,2010,170000
107.0,13891,,Inside,Gtl,NridgHt,1Fam,1Story,10,5,2006,True,2006,Gable,CompShg,Ex,TA,PConc,2076,GasA,Ex,Y,SBrkr,2076,0,2076,Ex,Gd,Gd,1,2,1,2,Ex,7,1,Gd,3,True,850,TA,216,2,229,,,,9,2006,465000
,11435,,Corner,Mod,Crawfor,1Fam,2Story,8,7,1929,False,1950,Gable,CompShg,TA,TA,PConc,792,GasA,Fa,Y,SBrkr,792,725,1517,Gd,TA,No,0,1,0,3,Gd,7,2,Gd,2,True,400,TA,0,2,0,,,,6,2006,230000
78.0,12090,,Inside,Gtl,NWAmes,1Fam,SLvl,6,7,1984,False,2003,Hip,CompShg,TA,TA,CBlock,585,GasA,Ex,Y,SBrkr,1140,728,1868,Gd,TA,No,0,3,1,3,TA,7,1,TA,2,True,477,TA,268,2,112,,,,1,2007,178000
65.0,8125,,Inside,Gtl,Somerst,1Fam,2Story,7,5,2005,True,2006,Gable,CompShg,Gd,TA,PConc,756,GasA,Ex,Y,SBrkr,756,797,1553,Gd,TA,No,0,2,1,3,Gd,6,0,,2,True,615,TA,0,2,45,,,,3,2006,186500
,12328,,Inside,Gtl,Mitchel,1Fam,SLvl,6,5,1976,False,1976,Gable,CompShg,TA,TA,CBlock,1012,GasA,TA,Y,SBrkr,1034,0,1034,TA,TA,Av,1,1,0,3,TA,6,0,,3,True,888,TA,0,2,0,,,,5,2010,169900
60.0,9600,Grvl,Inside,Gtl,OldTown,1Fam,2.5Unf,6,5,1917,False,1950,Gable,CompShg,TA,TA,BrkTil,735,OthW,Fa,N,SBrkr,1134,924,2058,Gd,TA,No,0,1,1,3,TA,8,1,Gd,2,True,396,Fa,0,2,0,,,,4,2008,129500
60.0,7200,,Inside,Gtl,NAmes,1Fam,1Story,5,7,1950,False,1950,Gable,CompShg,TA,TA,CBlock,876,GasA,TA,Y,SBrkr,988,0,988,TA,TA,No,0,1,0,3,TA,6,0,,1,True,276,TA,0,2,80,,,,5,2007,119000
93.0,11160,,Corner,Gtl,NAmes,1Fam,1Story,7,5,1968,False,1968,Hip,CompShg,Gd,TA,CBlock,2110,GasA,Ex,Y,SBrkr,2110,0,2110,TA,TA,No,1,2,1,3,Ex,8,2,TA,2,True,522,TA,0,2,0,,,,4,2010,244000
,3136,,Corner,Gtl,NridgHt,TwnhsE,1Story,7,5,2003,True,2003,Gable,CompShg,Gd,TA,PConc,1405,GasA,Ex,Y,SBrkr,1405,0,1405,Gd,TA,No,0,2,0,2,Gd,6,1,Gd,2,True,478,TA,148,2,36,,,,3,2006,171750
62.0,9858,,Inside,Gtl,Mitchel,1Fam,1Story,5,6,1968,False,1968,Gable,CompShg,TA,TA,CBlock,864,GasA,TA,Y,SBrkr,874,0,874,TA,TA,No,1,1,0,3,TA,5,0,,1,True,288,TA,33,2,0,,GdWo,Shed,11,2009,130000
,17542,,Inside,Gtl,Veenker,1Fam,2Story,7,7,1974,False,2003,Gable,CompShg,Gd,TA,CBlock,1192,GasA,TA,Y,SBrkr,1516,651,2167,TA,TA,Gd,1,2,1,3,Gd,9,2,Gd,2,True,518,TA,220,2,47,,MnPrv,,7,2007,294000
60.0,6931,,Inside,Gtl,Edwards,1Fam,2Story,7,5,2003,True,2004,Gable,CompShg,Gd,TA,PConc,746,GasA,Ex,Y,SBrkr,760,896,1656,Gd,TA,No,0,2,1,3,Gd,7,1,Gd,2,True,397,TA,178,2,128,,,,7,2008,165400
52.0,6240,,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,6,1931,False,1950,Gable,CompShg,TA,TA,BrkTil,884,GasA,TA,Y,FuseA,959,408,1367,TA,Fa,No,0,1,0,3,TA,6,1,Gd,1,True,560,TA,0,2,0,,,,11,2007,127500
91.0,14303,,Corner,Gtl,NoRidge,1Fam,1Story,8,5,1994,False,1994,Hip,CompShg,Gd,TA,PConc,1986,GasA,Ex,Y,SBrkr,1987,0,1987,Gd,TA,Gd,1,2,0,2,Gd,7,1,TA,2,True,691,TA,262,2,36,,,,8,2008,301500
56.0,4060,,Corner,Gtl,Edwards,1Fam,1Story,5,8,1922,False,1950,Gable,CompShg,TA,TA,PConc,864,GasA,Ex,Y,SBrkr,864,0,864,Fa,TA,No,0,1,0,2,TA,4,0,,0,False,0,,0,2,96,,,,7,2009,99900
59.0,9587,,Inside,Gtl,Gilbert,1Fam,SLvl,7,5,2005,True,2005,Gable,CompShg,Gd,TA,PConc,856,GasA,Ex,Y,SBrkr,1166,0,1166,Gd,TA,Gd,1,2,0,2,Gd,5,0,,2,True,400,TA,212,2,0,,,,7,2008,190000
65.0,9750,,FR2,Gtl,NAmes,1Fam,1Story,6,8,1969,False,1969,Gable,CompShg,TA,TA,CBlock,1054,GasA,Gd,Y,SBrkr,1054,0,1054,Gd,TA,No,1,1,1,3,TA,6,0,,2,True,460,TA,180,2,0,,,,7,2008,151000
,24682,,CulDSac,Gtl,Gilbert,1Fam,2Story,6,5,1999,False,1999,Gable,CompShg,TA,TA,PConc,841,GasA,Ex,Y,SBrkr,892,783,1675,Gd,TA,No,0,2,1,3,TA,7,1,TA,2,True,502,TA,0,2,103,,,,6,2009,181000
80.0,9600,,Inside,Gtl,NAmes,1Fam,1Story,5,6,1956,False,1956,Hip,CompShg,TA,TA,CBlock,1050,GasA,Gd,Y,SBrkr,1050,0,1050,TA,TA,No,0,1,0,2,TA,5,0,,1,True,338,TA,0,2,0,,,,6,2009,128900
,11250,,Inside,Gtl,ClearCr,1Fam,1.5Fin,4,5,1957,False,1989,Gable,CompShg,TA,TA,CBlock,1104,GasA,Ex,Y,FuseA,1104,684,1788,TA,TA,Av,1,1,0,5,TA,8,2,TA,1,True,304,TA,120,2,0,,,,11,2009,161500
60.0,13515,Pave,Inside,Gtl,BrkSide,1Fam,2Story,6,6,1919,False,1950,Gambrel,CompShg,TA,TA,PConc,764,GasA,Ex,Y,FuseA,1060,764,1824,TA,TA,No,0,1,0,3,TA,8,1,Gd,2,True,520,TA,0,2,0,,GdPrv,,7,2007,180500
34.0,4060,,Inside,Gtl,NAmes,TwnhsE,1Story,6,5,1998,False,1999,Gable,CompShg,Gd,TA,PConc,1405,GasA,Ex,Y,SBrkr,1337,0,1337,Gd,TA,No,1,2,0,2,Gd,5,0,,2,True,511,TA,144,2,68,,,,8,2008,181000
35.0,3735,,FR3,Gtl,Somerst,TwnhsE,2Story,7,5,1999,False,1999,Hip,CompShg,Gd,TA,PConc,691,GasA,Ex,Y,SBrkr,713,739,1452,Gd,TA,No,1,2,1,3,Gd,6,0,,2,True,506,TA,0,2,34,,,,3,2006,183900
60.0,10120,,Inside,Gtl,OldTown,2fmCon,2.5Unf,7,4,1910,False,1950,Hip,CompShg,Fa,TA,CBlock,925,GasA,TA,N,FuseF,964,925,1889,TA,TA,No,0,1,1,4,TA,9,1,Gd,1,True,308,TA,0,2,0,,MnPrv,,1,2007,122000
89.0,13214,,Inside,Gtl,Timber,1Fam,1Story,9,5,2008,True,2009,Hip,CompShg,Ex,TA,PConc,2002,GasA,Ex,Y,SBrkr,2018,0,2018,Ex,TA,Gd,0,2,0,3,Ex,10,1,Gd,3,True,746,TA,144,2,76,,,,5,2010,378500
,14100,,Inside,Mod,Crawfor,1Fam,1.5Fin,8,9,1935,False,1997,Gable,CompShg,TA,Gd,CBlock,728,GasA,Ex,Y,SBrkr,1968,1479,3447,TA,TA,Mn,0,3,1,4,Gd,11,2,Gd,3,True,1014,TA,314,2,12,,GdWo,,5,2008,381000
78.0,11344,,Inside,Gtl,NAmes,1Fam,1.5Fin,5,5,1958,False,1958,Gable,CompShg,TA,TA,CBlock,874,GasW,TA,Y,FuseA,874,650,1524,TA,TA,No,0,1,1,3,TA,7,0,,1,True,315,TA,0,2,0,,GdWo,,7,2007,144000
,23595,,Inside,Sev,ClearCr,1Fam,1Story,7,6,1979,False,1979,Shed,WdShake,Gd,TA,PConc,1332,GasA,TA,Y,SBrkr,1332,192,1524,Gd,TA,Gd,2,0,1,0,Gd,4,1,TA,2,True,586,TA,268,2,0,,,,4,2010,260000
,9156,,Inside,Gtl,NWAmes,1Fam,1Story,6,7,1968,False,1968,Hip,CompShg,TA,TA,CBlock,1489,GasA,Gd,Y,SBrkr,1489,0,1489,TA,TA,No,0,2,0,3,Gd,7,1,Gd,2,True,462,TA,0,2,0,,,,8,2009,185750
,13526,,CulDSac,Gtl,Sawyer,1Fam,1Story,5,6,1965,False,1965,Hip,CompShg,TA,TA,CBlock,935,GasA,TA,Y,SBrkr,935,0,935,TA,TA,No,1,1,0,3,TA,5,0,,1,True,288,TA,180,2,0,,MnPrv,,11,2006,137000
124.0,11512,,Corner,Gtl,Edwards,1Fam,SLvl,6,7,1959,False,2006,Gable,CompShg,TA,TA,CBlock,1019,GasA,Gd,Y,SBrkr,1357,0,1357,TA,TA,Av,1,1,0,2,Ex,5,1,Gd,1,True,312,TA,0,2,0,,GdPrv,,5,2008,177000
53.0,5362,,Corner,Gtl,Crawfor,1Fam,1.5Fin,5,6,1910,False,2003,Gable,CompShg,TA,TA,PConc,661,GasA,Ex,Y,SBrkr,661,589,1250,TA,TA,No,0,2,0,3,TA,8,1,Gd,2,True,552,TA,242,2,0,,,,11,2007,139000
95.0,11345,,Corner,Gtl,NAmes,Duplex,2Story,5,5,1948,False,1950,Gable,Roll,TA,TA,CBlock,928,GasA,Gd,Y,FuseA,928,992,1920,TA,TA,No,0,2,0,4,TA,10,0,,2,True,400,Fa,0,2,0,,,,7,2007,137000
,12936,,CulDSac,Gtl,NWAmes,1Fam,2Story,6,6,1972,False,1972,Gable,CompShg,TA,TA,CBlock,723,GasA,TA,Y,SBrkr,735,660,1395,TA,Gd,No,0,1,1,3,TA,6,1,TA,2,True,497,TA,294,2,116,,,,12,2009,162000
,17871,,CulDSac,Gtl,NWAmes,1Fam,SLvl,6,5,1967,False,1976,Gable,CompShg,TA,TA,CBlock,1680,GasA,Fa,Y,SBrkr,1724,0,1724,Gd,TA,Av,1,1,1,3,TA,7,1,Gd,2,True,480,TA,0,2,0,,,,6,2009,197900
75.0,9473,,Inside,Gtl,CollgCr,1Fam,2Story,8,5,2002,True,2002,Gable,CompShg,Gd,TA,PConc,1128,GasA,Ex,Y,SBrkr,1128,903,2031,Gd,TA,No,1,2,1,3,Gd,7,1,Gd,2,True,577,TA,0,2,211,,,,3,2008,237000
60.0,7500,,Inside,Gtl,IDOTRR,1Fam,1.5Fin,4,4,1920,False,1950,Gable,CompShg,TA,Gd,CBlock,698,GasA,TA,Y,FuseA,698,430,1128,TA,TA,No,0,1,0,2,TA,6,0,,2,True,528,TA,30,2,0,,,,4,2010,68400
67.0,9808,,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2002,True,2002,Gable,CompShg,Gd,TA,PConc,1573,GasA,Ex,Y,SBrkr,1573,0,1573,Gd,TA,No,1,2,0,3,Gd,6,0,,2,True,544,TA,0,2,72,,,,3,2009,227000
50.0,8049,,CulDSac,Gtl,Timber,1Fam,1Story,7,5,1990,False,1990,Hip,CompShg,TA,TA,CBlock,1309,GasA,TA,Y,SBrkr,1339,0,1339,Gd,TA,No,1,2,0,2,TA,6,1,TA,2,True,484,Gd,0,2,58,,,,7,2006,180000
61.0,8800,,Inside,Gtl,CollgCr,1Fam,1Story,5,7,1977,False,2008,Gable,CompShg,TA,TA,CBlock,1040,GasA,TA,Y,SBrkr,1040,0,1040,Gd,TA,Mn,0,2,0,3,Gd,5,0,,2,True,484,TA,0,2,0,,,,9,2009,150500
94.0,9400,,Corner,Gtl,Mitchel,Duplex,2Story,6,5,1971,False,1971,Mansard,CompShg,TA,TA,CBlock,912,GasA,TA,Y,SBrkr,912,912,1824,TA,TA,Av,0,2,2,4,TA,8,0,,0,False,0,,128,2,0,,,,4,2010,139000
50.0,9638,,Inside,Gtl,SWISU,1Fam,1.5Fin,6,7,1919,False,1990,Gable,CompShg,TA,TA,PConc,804,GasA,Ex,Y,SBrkr,1699,748,2447,TA,TA,No,0,2,0,4,Gd,10,1,Gd,1,True,336,TA,272,2,0,,,,3,2010,169000
50.0,6000,,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,6,1939,False,1950,Gable,CompShg,TA,Fa,CBlock,780,GasA,Ex,Y,FuseF,825,587,1412,TA,TA,No,0,1,0,4,TA,6,1,Gd,1,True,280,TA,45,2,0,,,,5,2009,132500
,9790,,Inside,Gtl,NWAmes,1Fam,1Story,6,5,1963,False,1963,Hip,CompShg,TA,TA,CBlock,1328,GasA,TA,Y,SBrkr,1328,0,1328,TA,TA,No,1,1,1,3,TA,6,2,Gd,2,True,528,TA,0,2,26,,,,6,2010,143000
,36500,,Inside,Mod,ClearCr,1Fam,1Story,5,5,1964,False,1964,Gable,CompShg,TA,Gd,CBlock,1624,GasA,Fa,Y,SBrkr,1582,0,1582,TA,TA,Av,0,2,0,4,TA,7,0,,2,True,390,TA,168,2,198,,,,6,2006,190000
40.0,5664,,Inside,Gtl,StoneBr,TwnhsE,1Story,8,5,2000,False,2000,Gable,CompShg,Gd,TA,PConc,1501,GasA,Ex,Y,SBrkr,1659,0,1659,Gd,TA,No,1,2,0,2,Ex,5,1,Ex,2,True,499,TA,212,2,59,,,,10,2009,278000
86.0,11065,,Inside,Gtl,NridgHt,1Fam,2Story,8,5,2006,True,2006,Gable,CompShg,Gd,TA,PConc,1085,GasA,Ex,Y,SBrkr,1120,850,1970,Gd,TA,Mn,0,2,1,3,Ex,8,1,Gd,3,True,753,TA,177,2,74,,,,10,2006,281000
,14112,,Corner,Gtl,NAmes,1Fam,SLvl,5,7,1964,False,1964,Hip,CompShg,TA,TA,PConc,1152,GasA,TA,Y,SBrkr,1152,0,1152,TA,TA,Av,1,1,0,3,TA,6,1,Gd,2,True,484,TA,227,2,0,,,,4,2010,180500
21.0,1680,,Inside,Gtl,BrDale,Twnhs,2Story,5,7,1972,False,1972,Gable,CompShg,TA,TA,CBlock,630,GasA,TA,Y,SBrkr,630,672,1302,TA,TA,No,0,2,1,3,TA,6,0,,1,True,264,TA,185,2,0,,,,2,2009,119500
60.0,6600,,Corner,Gtl,OldTown,1Fam,2Story,5,4,1892,False,1965,Gable,CompShg,TA,TA,Stone,994,GasA,TA,N,SBrkr,1378,994,2372,TA,TA,No,0,2,0,4,TA,11,0,,1,True,432,TA,0,2,287,,,,12,2009,107500
78.0,10140,,Inside,Gtl,NWAmes,1Fam,2Story,7,5,1976,False,1976,Gable,CompShg,TA,TA,PConc,832,GasA,TA,Y,SBrkr,832,832,1664,Gd,TA,No,0,2,1,4,TA,8,1,TA,2,True,528,TA,0,2,28,,GdWo,,3,2006,162900
60.0,8172,,Inside,Gtl,Edwards,1Fam,1Story,5,7,1955,False,1990,Hip,CompShg,TA,TA,CBlock,864,GasA,TA,Y,SBrkr,864,0,864,TA,TA,No,1,1,0,2,TA,5,0,,2,True,572,TA,0,2,0,,,,4,2006,115000
70.0,8400,,Inside,Gtl,NAmes,1Fam,1Story,5,5,1968,False,1968,Hip,CompShg,TA,TA,CBlock,1052,GasA,Gd,Y,SBrkr,1052,0,1052,TA,TA,Av,1,1,1,3,TA,5,0,,1,True,288,TA,356,2,0,,GdWo,,11,2006,138500
80.0,8700,,Inside,Gtl,NAmes,1Fam,1Story,5,6,1963,False,1963,Hip,CompShg,TA,Gd,CBlock,1120,GasA,Gd,Y,SBrkr,1128,0,1128,TA,TA,Mn,1,2,0,3,TA,6,0,,2,True,525,TA,192,2,20,,MnPrv,,12,2008,155000
35.0,3675,,Inside,Gtl,Edwards,TwnhsE,SFoyer,6,5,2005,True,2006,Gable,CompShg,TA,TA,PConc,547,GasA,Gd,Y,SBrkr,1072,0,1072,Gd,TA,Gd,1,2,0,2,TA,5,0,,2,True,525,TA,0,2,44,,,,6,2006,140000
313.0,63887,,Corner,Gtl,Edwards,1Fam,2Story,10,5,2008,True,2008,Hip,ClyTile,Ex,TA,PConc,6110,GasA,Ex,Y,SBrkr,4692,950,5642,Ex,TA,Gd,2,2,1,3,Ex,12,3,Gd,2,True,1418,TA,214,2,292,Gd,,,1,2008,160000
75.0,7500,,Inside,Gtl,NAmes,1Fam,1Story,5,7,1959,False,1994,Hip,CompShg,TA,TA,CBlock,1246,GasA,Ex,Y,SBrkr,1246,0,1246,TA,TA,No,1,1,1,3,Gd,6,0,,1,True,305,TA,218,2,0,,GdPrv,,5,2010,154000
,10762,,CulDSac,Gtl,Gilbert,1Fam,2Story,7,5,1999,False,1999,Gable,CompShg,Gd,TA,PConc,978,GasA,Ex,Y,SBrkr,1005,978,1983,Gd,TA,No,0,2,1,3,Gd,9,1,TA,2,True,490,TA,0,2,0,,,,5,2009,225000
,7500,,Inside,Gtl,Crawfor,1Fam,2Story,6,7,1942,False,1950,Gable,CompShg,TA,TA,CBlock,771,GasA,Fa,Y,SBrkr,753,741,1494,TA,TA,No,0,1,0,3,Gd,7,2,Gd,1,True,213,TA,0,2,0,,,,11,2009,177500
92.0,10120,,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1994,False,1994,Hip,CompShg,Gd,TA,PConc,1165,GasA,Ex,Y,SBrkr,1203,1323,2526,Gd,TA,No,1,2,1,4,Gd,8,1,TA,3,True,844,TA,309,2,78,,,,12,2006,290000
73.0,8688,,Inside,Gtl,Somerst,1Fam,1Story,7,5,2005,True,2005,Gable,CompShg,Gd,TA,PConc,1616,GasA,Ex,Y,SBrkr,1616,0,1616,Gd,TA,Av,0,2,0,3,Gd,7,0,,3,True,834,TA,208,2,59,,,,4,2006,232000
32.0,3363,,Inside,Gtl,Edwards,TwnhsE,2Story,7,5,2004,True,2004,Gable,CompShg,Gd,TA,PConc,976,GasA,Ex,Y,SBrkr,976,732,1708,Gd,TA,No,0,2,0,3,Gd,7,0,,2,True,380,TA,0,2,40,,,,4,2006,130000
108.0,13173,,Corner,Gtl,NridgHt,1Fam,1Story,9,5,2006,True,2007,Hip,CompShg,Gd,TA,PConc,1652,GasA,Ex,Y,SBrkr,1652,0,1652,Ex,TA,No,1,2,0,2,Ex,6,2,Ex,2,True,840,TA,404,2,102,,,,11,2009,325000
48.0,6955,,Inside,Gtl,NridgHt,TwnhsE,1Story,7,5,2005,True,2006,Gable,CompShg,Gd,TA,PConc,1368,GasA,Ex,Y,SBrkr,1368,0,1368,Gd,TA,No,0,2,0,2,Gd,6,1,Gd,2,True,474,TA,132,2,35,,,,9,2006,202500
60.0,8072,,Inside,Gtl,CollgCr,1Fam,1Story,5,5,1994,False,1995,Gable,CompShg,TA,Gd,PConc,990,GasA,Ex,Y,SBrkr,990,0,990,Gd,Gd,No,1,1,0,3,TA,5,0,,2,True,480,TA,0,2,64,,,,5,2009,138000
100.0,12000,,Inside,Gtl,OldTown,1Fam,1Story,5,7,1948,False,2005,Gable,CompShg,TA,TA,CBlock,924,GasA,Ex,Y,SBrkr,1122,0,1122,TA,TA,No,1,1,0,2,Gd,6,0,,2,True,528,TA,0,2,36,,GdWo,,5,2008,147000
,7153,,Inside,Gtl,SawyerW,1Fam,1Story,6,5,1991,False,1991,Gable,CompShg,TA,TA,CBlock,1278,GasA,Gd,Y,SBrkr,1294,0,1294,Gd,TA,No,1,2,0,3,Gd,6,0,,2,True,496,TA,112,2,51,,GdWo,,6,2008,179200
100.0,17500,,Inside,Gtl,Crawfor,1Fam,1Story,7,8,1959,False,2002,Gable,CompShg,Gd,Gd,PConc,1902,GasA,TA,Y,SBrkr,1902,0,1902,Gd,TA,Av,1,2,0,3,Ex,7,2,TA,2,True,567,TA,0,2,207,,,,5,2010,335000
68.0,8814,,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2005,True,2007,Gable,CompShg,Gd,TA,PConc,1274,GasA,Ex,Y,SBrkr,1274,0,1274,Gd,TA,No,1,2,0,3,Gd,6,0,,2,True,508,TA,264,2,98,,,,1,2007,203000
,9572,,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1990,False,1990,Gable,CompShg,Gd,TA,PConc,1453,GasA,Ex,Y,SBrkr,1453,1357,2810,Ex,TA,No,0,2,1,4,Gd,9,1,Ex,2,True,750,Gd,500,2,0,,,,6,2007,302000
108.0,14774,,Corner,Gtl,NoRidge,1Fam,2Story,9,5,1999,False,1999,Gable,CompShg,Gd,TA,PConc,1393,GasA,Ex,Y,SBrkr,1422,1177,2599,Gd,TA,No,0,2,1,4,Gd,10,1,TA,3,True,779,TA,668,2,30,,,,5,2010,333168
60.0,8190,,Inside,Gtl,Edwards,1Fam,1Story,4,6,1954,False,1954,Hip,CompShg,TA,TA,CBlock,948,GasA,Ex,Y,SBrkr,948,0,948,TA,TA,No,1,1,0,3,TA,5,1,TA,1,True,280,TA,0,2,36,,,,10,2007,119000
85.0,11075,,Inside,Gtl,NAmes,1Fam,2Story,6,5,1969,False,1969,Gable,CompShg,TA,TA,CBlock,952,GasA,TA,Y,SBrkr,1092,1020,2112,Fa,TA,Mn,0,2,1,4,TA,9,2,Gd,2,True,576,TA,280,2,0,,,,6,2008,206900
61.0,10226,,Inside,Gtl,CollgCr,1Fam,1Story,8,5,2008,True,2008,Gable,CompShg,Gd,TA,PConc,1622,GasA,Ex,Y,SBrkr,1630,0,1630,Ex,TA,Gd,1,2,0,3,Ex,8,1,Gd,3,True,860,TA,172,2,42,,,,1,2009,295493
47.0,4230,Pave,Corner,Gtl,Somerst,TwnhsE,1Story,7,5,2006,True,2007,Gable,CompShg,Gd,TA,PConc,1352,GasA,Ex,Y,SBrkr,1352,0,1352,Ex,Gd,No,0,2,0,2,Gd,5,1,Gd,2,True,466,TA,0,2,241,,,,4,2007,208900
,14781,,CulDSac,Gtl,CollgCr,1Fam,1Story,8,5,2001,True,2002,Hip,CompShg,Gd,TA,PConc,1753,GasA,Ex,Y,SBrkr,1787,0,1787,Gd,TA,Gd,0,2,0,3,Gd,7,1,TA,3,True,748,TA,198,2,150,,,,8,2006,275000
75.0,10215,,Inside,Gtl,Edwards,1Fam,1Story,4,5,1954,False,1954,Hip,CompShg,TA,TA,PConc,864,GasA,Ex,Y,SBrkr,948,0,948,TA,TA,No,0,1,0,3,TA,5,0,,1,True,248,TA,0,2,0,,,,2,2007,111000
70.0,8400,,Inside,Gtl,NAmes,1Fam,1Story,6,3,1957,False,1957,Hip,CompShg,TA,TA,CBlock,1478,GasA,Gd,Y,SBrkr,1478,0,1478,TA,TA,No,1,1,1,3,TA,6,2,Gd,2,True,442,TA,114,2,0,,,,6,2009,156500
,6627,,Corner,Gtl,BrkSide,1Fam,1Story,3,6,1949,False,1950,Hip,CompShg,TA,TA,CBlock,0,Floor,TA,N,SBrkr,720,0,720,,,,0,1,0,2,TA,4,0,,1,True,287,Fa,0,2,0,,,,7,2008,72500
107.0,10186,,Inside,Gtl,NoRidge,1Fam,2Story,7,5,1992,False,1992,Gable,CompShg,Gd,TA,PConc,750,GasA,Ex,Y,SBrkr,1061,862,1923,Gd,TA,No,1,2,1,3,Gd,8,1,TA,2,True,564,TA,240,2,39,,,,6,2010,190000
50.0,5330,,Inside,Gtl,BrkSide,1Fam,1Story,4,7,1940,False,1950,Hip,CompShg,Fa,TA,CBlock,420,GasA,Gd,Y,SBrkr,708,0,708,TA,TA,No,0,1,0,2,Fa,5,0,,0,False,0,,164,2,0,,,,12,2009,82500
75.0,9986,,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,True,2007,Gable,CompShg,Gd,TA,PConc,1795,GasA,Ex,Y,SBrkr,1795,0,1795,Ex,TA,Av,0,2,0,2,Gd,7,1,Gd,3,True,895,TA,0,2,49,,,,2,2007,147000
